"id","marital","timeWwa","edu","eduprog","edutime","worktime","fatheredu","motheredu","grandedu","income","lifestd","cars","hometype","homestatus","tv","tablet","moviefreq","bookfreq","pressfreq","musicfreq","theater","opera","cinema","art","livemusic","club","sportshow","sportint","football","bookquant","cdquant","artquant","age","ISCObroad","incomeclass","civic","resmob","soccont","attgen","attgiven","attdiscovered","attnoatt","tvinfo","tvlowbrow","tvhighbrow","tvpop","tvcons","moviesepic","movieshigh","movieslight","bookshigh","bookslow","booksknow","booksfant","pressgen","pressknow","presscons","presslib","pressspec","musichigh","musicmodern","musicrock","musicafro","cultcap","lifestab","wealth","cluster","can1","can2","ent_total","ent_avg","ent_wgh","ent_max","ent_min","places","fullent","connections","netcomm"
159,"single",22,"BA","human/lang","fl_edu","flexible","high","<=med","don't_know",0,4,"no_car","apartment","own","tv","no_tablet","sometimes","often","sometimes","everyday","regularly","rarely","sometimes","rarely","sometimes","rarely","never",1,1,"thousands","tens","few",24,"low:phys/sale/serv/assoc_pro","low",3,7,8,3,2,2.5,2.33333333333333,3.89775058025859,4.93763666204593,5.69471195788109,3.68208486472088,3.8720456535048,5.0476657535229,5.03569303896419,5.53973960928289,5.64659952837799,3.29909097795758,4.2013266530625,6.12812697654309,3.1161830842711,5.95155424313565,3.45163390771658,3.91850024354298,5.62419733820923,5.46026355912901,3.82600398375436,5.98007267356353,4.22908785380485,3.90979674129262,3.69768930309496,2.34449250146621,"Wolne_Zawody",2.90102221960538,3.36619639639854,5.14939190069058,0.514939190069059,0.838404208579931,1.58322627406798,0,10,1.53064011025067,42,"None"
160,"single",27,"MA+","soc/beh","fl_edu","flexible","high","high","high",1,4,"no_car","other","rent","no_tv","tablet","often","sometimes","rarely","not_everyday","rarely","never","sometimes","rarely","rarely","never","rarely",3,1,"thousands","few","few",26,"high:mng/pro/self","low",4,9,5,4.375,4,2.66666666666667,2.66666666666667,2.53516970576249,4.91820555870944,6.25733495365658,3.99513850979868,2.83133691028558,2.8058191267243,2.65987108224328,5.6797056946105,2.84135607327703,3.63630655732189,4.44881660135021,6.2273049866409,3.43880341032911,3.76423028831362,4.21305076171258,4.11292938085584,4.12517082137074,4.17921391335524,3.10292844172579,3.40838572273564,3.21406446284163,2.95793794660583,3.76377772392268,2.71404801886526,"Kulturalnie_wycofani",4.4030643862849,3.12642377979649,5.53490817462241,1.3837270436556,1.4583295807004,1.58322627406798,1,4,1.54877354134618,58,"None"
161,"single",2,"<=highschool+tech","law/biz/menag","fl_edu","no_job","<=med","<=med","<=med",0,2,"no_car","other","rent","tv","no_tablet","often","rarely","rarely","everyday","rarely","never","sometimes","rarely","sometimes","sometimes","never",1,1,"hundreds","hundreds","tens+",20,"no_job","low",0,4,6,2.875,2.5,1.83333333333333,2.66666666666667,7,3.9373696455391,5.32313015822101,5.82489264466007,1.83134029798339,5.28455261250233,6.4253440533837,4.64322298282208,2.98126744179815,7,1.51243119213033,4.95892944244577,6.03933694852126,1,4.06498383279379,4.9450768665586,3.98937008261646,2.19241855914945,4.20263142895202,6.16687395397567,1.58391995483292,2.78942925898091,1.45584003228618,3.9558866817079,"Studenci",6.41049851593159,5.80417213752974,NA,NA,NA,NA,NA,0,NA,0,"None"
162,"single",2,"<=highschool+tech","STEM/med","fl_edu","flexible","<=med","<=med","<=med",1,2,"no_car","apartment","rent","no_tv","no_tablet","sometimes","often","rarely","everyday","rarely","never","sometimes","rarely","rarely","sometimes","never",5,5,"hundreds","few","few",20,"low:phys/sale/serv/assoc_pro","low",1,9,8,2.25,2.5,3,3.83333333333333,3.25431809616868,5.32812157487984,6.27352445644369,1.26455846101731,7,2.70609899092245,3.83589030126589,6.28313806530125,2.41150552478698,2.50112390379469,3.00770912487619,5.21961499633727,1.68491080238969,5.51156494815405,4.04299456357158,2.60861207658806,4.21517550645298,1.85324867219418,6.67029952038258,4.885240985747,3.76050464460102,2.07299564260872,3.96636395720637,1.01073788448243,"Kulturalnie_wycofani",3.62105442886384,2.66084427039882,4.33985518987533,1.08496379746883,1.27723231359235,1.58496250072116,0,4,1.47168509439862,37,"None"
163,"single",1,"BA","law/biz/menag","fl_edu","no_job","<=med","<=med","<=med",0,3,"1car+","apartment","rent","tv","tablet","often","rarely","often","not_everyday","rarely","never","regularly","rarely","rarely","sometimes","never",3,3,"tens","tens","zero",24,"no_job","low",0,15,13,3.5,2.5,4.16666666666667,2.33333333333333,4.99524700006303,6.05725841634921,5.74105473052747,6.3502706394473,2.58780702839616,3.19568575528845,6.25188111368524,2.773504363935,3.44932270068042,5.31841975655085,4.82342653426841,2.83774455738588,5.91323502186371,3.59025576032518,5.6430410670665,6.15289810944338,6.53080447170123,5.13214010993304,4.61573034293383,2.87136065046839,4.67719761036548,1.79134507843341,1.8547594990518,5.39760319809797,"Studenci",5.61817413977309,6.89130679797218,9.4354036531798,1.04837818368664,1.2495656814798,1.49669176167996,0,9,1.50360383498408,110,"Main"
164,"single",25,"BA","law/biz/menag","fl_edu","no_job","<=med","high","don't_know",0,4,"no_car","apartment","family","tv","tablet","rarely","often","rarely","not_everyday","rarely","rarely","sometimes","rarely","rarely","rarely","never",1,1,"hundreds","tens","zero",24,"no_job","low",2,4,5,3.625,2,3,3,4.4923854758857,4.07646636845726,5.71053108645739,3.56713133660102,3.03411419104211,5.18133577218062,5.61036455316362,2.09398215407787,4.62381984779259,4.44187783620686,3.60657241957918,2.26967569805795,3.84783682458848,6.2379091330831,4.54849270180875,3.79032488089076,6.24641342564519,4.18930795196585,2.73398400017686,3.51723745628261,4.88851954721923,2.35042712313382,1.51382825444738,4.96855977939919,"Studenci",5.61047513283309,5.6147700218054,4.41596246969821,1.4719874898994,1.47084121148165,1.49669176167996,1.42435185978431,3,1.42723222972144,101,"Main"
165,"single",5,"BA","human/lang","fl_edu","no_job","<=med","<=med","<=med",0,3,"no_car","apartment","rent","no_tv","no_tablet","often","often","often","everyday","regularly","regularly","regularly","regularly","sometimes","sometimes","regularly",4,4,"hundreds","tens","few",23,"no_job","low",1,7,10,3.125,1.5,3.16666666666667,3,4.02025359276032,5.66738197516217,5.90666794466167,3.95241083510405,4.31432795322977,6.09428770742405,5.37298728718015,4.71117854481183,6.07809484130875,4.19529427321612,3.87278312343629,3.47435210050726,4.97405143079057,5.14219684178033,4.324496263199,5.06299386544868,5.69213021535208,6.09117445348447,3.9831023563036,3.6295208524231,4.34265478132009,5.52864666688479,2.18606086821545,2.2713596280065,"Wolne_Zawody",2.50470986226637,5.31690813466349,6.40217210522627,1.06702868420438,1.28426065268393,1.4495701653254,0,6,1.47371756809202,81,"None"
166,"single",21,"<=highschool+tech","law/biz/menag","fl_edu","job","high","<=med","<=med",1,1,"no_car","apartment","rent","no_tv","no_tablet","sometimes","often","often","everyday","rarely","rarely","sometimes","sometimes","sometimes","sometimes","rarely",2,1,"hundreds","tens","few",21,"low:phys/sale/serv/assoc_pro","low",6,9,13,5,4,4.33333333333333,1.5,3.17470488674129,1.19323136517633,4.85876521059027,6.42218852446117,3.30094354072824,5.18373547611368,5.4271235288482,5.38078065823953,4.97170311203207,4.87585298399767,3.90257014556461,5.54007128792084,5.65141706182355,5.86375501013261,5.20354851355391,6.30255794130641,7,5.18287817969624,2.99632692956065,3.30110140699621,3.96310662354898,4.39493744975162,4.20614990256819,1.97574301190702,"Wolne_Zawody",2.52163801784407,4.43523644342567,9.0122894891265,0.751024124093875,1.1130007420275,1.46553604083261,0,12,1.45632860334378,114,"None"
167,"single",4,"BA","law/biz/menag","no_fl_edu","job","<=med","<=med","don't_know",2,3,"no_car","apartment","own","no_tv","no_tablet","often","sometimes","often","everyday","rarely","never","sometimes","rarely","sometimes","sometimes","never",3,3,"tens","few","few",22,"low:phys/sale/serv/assoc_pro","mid/high",1,6,7,3.5,2.5,3.16666666666667,3,5.71643753835364,5.79651878460383,5.52502881450624,4.99931690258772,3.37676282434652,4.29661201833185,5.29349327183521,5.68947825940328,3.75765524869868,5.10485074915291,3.72579619207954,5.40741793681091,4.83218093110937,3.38180357601811,4.31372172960224,4.2726306024938,5.03345610785826,4.08474129545475,2.58613102196955,6.41462017661557,4.48284098392466,2.14641522719728,5.93643491586811,3.61344105722284,"Studenci",4.32903425060726,5.05009567463113,2.94550739740514,0.736376849351285,1.19129325752448,1.49669176167996,0,4,1.50655727081796,75,"Main"
168,"single",2,"<=highschool+tech","law/biz/menag","fl_edu","no_job","high","<=med","<=med",1,4,"no_car","apartment","own","no_tv","no_tablet","often","often","sometimes","everyday","regularly","never","sometimes","sometimes","sometimes","regularly","regularly",3,2,"tens","tens","few",21,"no_job","low",0,5,2,2,1,2.16666666666667,2.5,2.63655512820385,5.54905561409755,6.44217722084912,3.29757047091641,2.09765350518225,4.75095070872167,4.97169565364276,2.11431819992558,3.86789470294944,5.22850521923055,5.4018906571735,2.31494890944152,4.57951347168979,6.00438004386358,3.23737489030186,1.89132136520041,5.13339322203158,4.84839140173652,2.49365881762918,4.17230517017969,5.07879259416,4.28428416409597,2.07716143208514,3.74887466540693,"Studenci",5.15708355060242,5.29632620703453,3.70052455296829,0.462565569121036,0.576305677629813,1,0,8,1.48335575498169,11,"None"
169,"relationship",17,"<=highschool+tech","STEM/med","fl_edu","no_job","high","<=med","don't_know",1,2,"1car+","apartment","rent","no_tv","no_tablet","rarely","rarely","sometimes","not_everyday","rarely","rarely","sometimes","sometimes","rarely","sometimes","never",1,1,"hundreds","few","few",21,"no_job","low",0,7,8,3.625,3.5,3,3,3.31834087898734,4.44795359416359,5.24331909735132,5.76327703678241,2.98523310056434,3.63720394250206,3.00644132450198,4.44951232358012,5.53551728896996,2.69315472505257,3.16766799596903,4.51332668632177,4.11885749094709,4.58054555254445,1.27095947094357,6.47845760907465,6.3316978045542,4.64385077819153,3.24966743344118,3.51986747048554,1.36563085280712,2.62546129681368,2.58583463816324,3.78214652034438,"Kulturalnie_wycofani",4.49937418077738,3.41955000401668,5.96249301473126,0.85178471639018,1.23138098260127,1.49669176167996,0,7,1.46060223384468,111,"Main"
170,"relationship",2,"<=highschool+tech","law/biz/menag","fl_edu","no_job","<=med","<=med","<=med",1,3,"no_car","apartment","rent","tv","no_tablet","often","often","rarely","not_everyday","rarely","never","sometimes","rarely","rarely","rarely","never",2,2,"tens","few","zero",20,"no_job","low",0,12,3,2.5,1.5,2.16666666666667,2.5,4.78029669364744,4.55689375624535,5.07712398133815,5.6542200763441,4.06117068555806,5.52379279773723,6.26268001461443,4.29833819162415,4.87078128315271,5.01323862308539,3.54181511063846,5.23757191879607,4.20264092989559,3.61838408722882,4.21305076171258,4.11292938085584,4.12517082137074,4.77433531597221,3.76465660740179,4.14921901045384,5.13175165500236,1.11711288734208,2.21341873267833,4.06641323910917,"Studenci",4.88870356619566,5.33421924494265,NA,NA,NA,NA,NA,0,NA,0,"None"
171,"single",3,"<=highschool+tech","law/biz/menag","fl_edu","flexible","<=med","<=med","<=med",1,3,"no_car","apartment","rent","no_tv","no_tablet","rarely","rarely","sometimes","everyday","rarely","never","sometimes","rarely","rarely","never","never",1,1,"tens","few","few",22,"low:phys/sale/serv/assoc_pro","low",0,7,0,4.25,2,3,3.33333333333333,4.66241179087834,4.1901541300247,5.22885701823802,4.7977161511174,1.57545210168999,5.06873378952169,4.56026408050877,1,4.25307793314522,5.01701509306603,4.59504855288733,2.61383640163669,4.28580825684839,4.00299222490865,3.03166107993996,4.45670393912164,4.43769726470042,4.10685322847844,2.25301541845039,3.44728308443144,2.86406314290921,1.25819263796921,3.92298204936786,1.3204824579814,"Studenci",5.85713466484242,5.15408977488241,8.65244542356542,1.23606363193792,1.27516562189104,1.45914791702724,0.863120568566631,7,1.42815676130795,64,"None"
172,"single",6,"BA","law/biz/menag","fl_edu","no_job","<=med","high","<=med",0,3,"no_car","apartment","rent","no_tv","no_tablet","sometimes","rarely","rarely","not_everyday","rarely","rarely","sometimes","rarely","rarely","regularly","never",3,3,"hundreds","few","few",21,"no_job","low",3,13,5,3.375,2,2.5,2.83333333333333,3.7790682906488,3.84424785050598,4.84540687457095,3.94269966143309,2.56568771450381,3.05671894382462,6.47418413594414,2.08688577193757,3.74578422897008,5.16861624350632,1.28803360938909,2.58191228736163,1,2.44644465931969,4.00645044218764,5.07925464390994,5.27012991335176,1,4.73462644443513,3.38918260730413,5.02012624856787,2.33490305961721,2.16106105038062,2.9416560715245,"Studenci",6.67205287973022,5.64811838836766,10.9377145788836,1.09377145788836,1.32025757712181,1.58322627406798,0,10,1.55210056115342,87,"None"
173,"relationship",26,"MA+","STEM/med","fl_edu","job","high","high","don't_know",3,5,"1car+","apartment","rent","no_tv","no_tablet","sometimes","sometimes","rarely","everyday","rarely","rarely","sometimes","sometimes","sometimes","rarely","never",1,2,"hundreds","tens","zero",25,"high:mng/pro/self","mid/high",2,14,10,4.625,3.5,2.83333333333333,2.5,3.62168315455762,2.62329486351242,4.93806172144749,3.80151014324326,3.30209113297643,4.60643742005674,3.54064516901114,3.65520912301595,4.59799494452773,3.299799472058,3.21472048038976,6.18629613500074,1.95386008543064,4.46990803586661,2.01694443216026,4.21811632656132,4.32454073463468,5.2556028855373,2.86278788770164,4.76122989742288,3.94933216441975,3.62287866346242,5.93941586030374,4.18925302112877,"Kulturalnie_wycofani",4.31758535914094,2.42190542219678,3.95202212693608,0.790404425387217,1.20747050639572,1.57457837585435,0,5,1.55699981234976,40,"None"
174,"single",24,"BA","law/biz/menag","fl_edu","job","high","high","high",2,5,"1car+","apartment","own","tv","tablet","sometimes","often","often","everyday","rarely","rarely","regularly","regularly","sometimes","regularly","regularly",4,4,"thousands","hundreds","tens+",24,"low:phys/sale/serv/assoc_pro","mid/high",1,16,10,3,2,4,2.83333333333333,4.09181168356206,3.47431125275896,5.37719517271053,4.70559350282544,3.80513492013923,3.44915616419723,5.3419077791317,4.00837096882199,5.17531432013579,4.63977302083179,4.55610530587218,2.91256364622234,4.60249998247883,4.20563632600201,2.25451780557238,4.72151105653992,5.41772648328784,4.99074574778317,3.53799628685152,3.04222023366529,5.32805759955502,6.60831026595647,4.67851058019842,5.6813164765611,"Studenci",4.56346363241736,5.15221880958975,12.7982226415731,0.984478664736396,1.13464050752993,1.58496250072116,0,13,1.44638697756237,63,"None"
175,"single",21,"<=highschool+tech","law/biz/menag","fl_edu","job","high","high","high",1,4,"no_car","other","family","tv","no_tablet","sometimes","often","often","not_everyday","regularly","rarely","regularly","sometimes","rarely","rarely","rarely",2,2,"thousands","hundreds","tens+",20,"low:phys/sale/serv/assoc_pro","low",9,13,11,4.75,2,4,2.5,3.34992758019435,4.5485973931184,5.76695502481278,5.75967550355248,2.77950160863962,5.44923905214271,4.89615581786332,3.15770168500379,5.19122446731999,4.17421659415434,3.83659709029056,2.1826502698199,4.40699037558403,5.09492268485107,2.24290525541395,6.32189398256152,5.10257388040544,4.82009088104632,3.14446042400086,2.99102196448677,4.17377799120447,5.84231549859538,3.32263869170349,3.47349595124621,"Wolne_Zawody",3.45087027917258,5.09346362192138,16.0749152687432,1.07166101791621,1.24427449005072,1.5,0,15,1.49587106434944,132,"Main"
176,"single",6,"<=highschool+tech","law/biz/menag","fl_edu","no_job","high","high","high",0,4,"no_car","apartment","own","tv","tablet","often","often","rarely","everyday","rarely","never","sometimes","rarely","rarely","regularly","regularly",4,5,"hundreds","hundreds","tens+",21,"no_job","low",1,14,15,3.875,2,2.5,3.16666666666667,3.34092440616485,1.00847059615835,5.83694958879313,1.07537787828298,2.06051105361697,2.97403133854387,3.22978355481772,5.96039196714944,3.34358232011809,4.25122006989346,3.72155886371001,5.74885998785678,2.16528505726086,4.13692700097391,2.38954644532104,3.59079124263907,4.1631941348472,3.90026815155055,6.27885561074837,2.81169657235192,5.20711408085923,4.49030554826022,1.60821882892214,5.29225604412584,"Kulturalnie_wycofani",5.57481718045408,2.63577019682901,NA,NA,NA,NA,NA,0,NA,0,"None"
177,"single",24,"BA","law/biz/menag","no_fl_edu","flexible","high","high","<=med",1,4,"no_car","apartment","own","tv","tablet","often","often","often","everyday","regularly","rarely","sometimes","sometimes","rarely","sometimes","regularly",5,3,"hundreds","hundreds","few",24,"high:mng/pro/self","low",2,15,6,4.25,2.5,4.33333333333333,2.16666666666667,2.35731259237603,5.29136929027066,5.17056526884718,3.53942752246674,3.88185727123073,5.80631738694074,5.20834426590745,4.9726617307727,6.32607914395853,3.2707051671382,4.45335326280881,6.15492046802691,4.05876476083307,5.0793706490461,2.6132167866218,4.8739379282817,4.79728991638199,4.83023761169748,2.6678547071787,5.33452992102769,3.30400107923321,5.31868555866139,4.76769313494862,4.98976595402165,"Wolne_Zawody",2.55206361947096,3.86345464352628,7.7611850035429,0.970148125442863,1.24196422383509,1.49669176167996,0,8,1.49849771327788,123,"Main"
178,"single",1,"BA","law/biz/menag","fl_edu","no_job","<=med","<=med","<=med",0,3,"no_car","other","rent","no_tv","no_tablet","sometimes","often","often","everyday","rarely","rarely","sometimes","sometimes","rarely","rarely","rarely",4,1,"tens","tens","few",22,"no_job","low",8,14,10,2.25,2,2.5,3.33333333333333,4.31681894550337,3.39094068707672,5.33440277457334,4.1037053704146,4.32705393213016,4.56716633372636,5.51198041122599,5.31827584340301,5.18718392871151,2.04550248848328,4.97976570400268,5.04221075258145,3.72151402242864,3.58435993016982,2.10385759970643,2.96502050258837,6.02494544914802,4.90976187474062,5.08650616392025,3.9175985099473,4.05490926655404,3.30869076314132,1.62223297809842,3.06879878858753,"Wolne_Zawody",3.25327474197873,3.18994488522737,3.75193315118373,0.625322191863955,1.04235589559094,1.42975380566706,0,6,1.47224629888215,39,"None"
